symbol,name,board,industry,total_mv_yi,tag_size,tag_style,tag_sector,status,error
A15196.SZ,实华工程(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A16246.SH,丽人丽妆(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A15150.SH,华气科技(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A14689.SZ,合容电气(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A16262.SZ,天智互联(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16272.SZ,航天模塑(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A15190.SH,河马井(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A15186.SZ,骏丰频谱(IPO终止),主板,,0.0,中盘,成长,消费,ok,
A16251.SH,碧桂园物业(IPO终止),主板,,0.0,大盘,价值,基础设施,ok,
A15294.SZ,清溢光电(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A16201.SZ,华灿电讯(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16279.SZ,耐普矿机(IPO终止),创业板,,0.0,小盘,价值,制造,ok,
A16282.SH,顺博合金(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A16258.SZ,重数传媒(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A16290.SZ,赛纬电子(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16050.SH,金龙股份(IPO终止),主板,,0.0,大盘,价值,制造,ok,
A16295.SZ,广信科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16206.SZ,嘉必优(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A15326.SZ,华苑园林(IPO终止),主板,,0.0,小盘,价值,基础设施,ok,
A16239.SH,力芯微(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A16308.SZ,春晖智控(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A16304.SH,申联生物(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A16310.SZ,麟龙股份(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16293.SH,汇仁股份(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A16318.SH,鸿禧能源(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A16136.SZ,优创科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16326.SZ,新博美(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A16322.SH,康宁医院(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A16320.SZ,墨迹科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16146.SZ,海纳生物(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16148.SZ,矽时代(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16314.SH,浩德科技(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A16329.SZ,无锡威峰(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A15095.SZ,瑞能通信(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A16328.SZ,豫玉种业(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A16171.SZ,怡成生物(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16019.SH,林果股份(IPO终止),主板,,0.0,中盘,价值,周期,ok,
A16338.SZ,回头客(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A17003.SH,北洋传媒(IPO终止),主板,,0.0,中盘,价值,消费,ok,
A16143.SZ,爱威科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17001.SZ,中天精装(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17011.SH,联德精材(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17013.SZ,广特电气(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A16125.SH,中山化工(IPO终止),主板,,0.0,小盘,价值,周期,ok,
A17008.SH,蓝怡科技(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A17022.SH,日风电气(IPO终止),科创板,,0.0,小盘,成长,制造,ok,
A16335.SH,秦森园林(IPO终止),主板,,0.0,小盘,价值,基础设施,ok,
A17032.SZ,博睿数据(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A14497.SZ,新油股份(IPO终止),主板,,0.0,中盘,价值,周期,ok,
A15325.SH,广印堂(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A16170.SZ,国安达(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17007.SH,南岳电控(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A16097.SH,江南环保(IPO终止),主板,,0.0,中盘,成长,基础设施,ok,
A17035.SH,米哈游(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17029.SH,凯雪冷链(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17040.SZ,天地在线(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16242.SZ,派诺科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17052.SZ,普天铁心(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17027.SZ,格林精密(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A16203.SZ,三诺声(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16142.SZ,威尔曼(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17056.SH,福膜科技(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17047.SH,康基医疗(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17059.SZ,国盛智科(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A16212.SH,山东玻纤(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17063.SZ,明森科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17064.SZ,建升科技(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A16127.SZ,圣迪乐村(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17075.SZ,天元集团(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A14550.SH,生迪光电(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A16257.SZ,云克隆(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16265.SZ,曙光电缆(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17082.SZ,奥凯种机(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A16173.SZ,江苏联动(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16225.SH,国金黄金(IPO终止),主板,,0.0,小盘,价值,周期,ok,
A17089.SZ,信联智通(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17085.SH,中建投租赁(IPO终止),主板,,0.0,中盘,价值,金融,ok,
A14652.SZ,雷迪波尔(IPO终止),主板,,0.0,中盘,成长,消费,ok,
A17098.SZ,艾融软件(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16243.SZ,如意情(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17019.SZ,睿思凯(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17092.SZ,中孚泰(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17093.SH,禾昌聚合(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17106.SH,立中股份(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17105.SZ,明珠电气(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17112.SZ,贝斯达(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17111.SZ,安健科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17114.SH,五新隧装(IPO终止),主板,,0.0,小盘,成长,基础设施,ok,
A16307.SZ,慧尔股份(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17116.SH,万朗磁塑(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17120.SZ,美之高(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17118.SZ,永兴元(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16332.SZ,时代凌宇(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16301.SZ,瑞翌新材(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17122.SH,叁益科技(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A16175.SH,泰坦股份(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A16159.SZ,深赛尔(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16156.SH,挖金客(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A16199.SH,钜泉光电(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17136.SZ,新时空(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A16266.SH,恐龙园(IPO终止),主板,,0.0,中盘,成长,消费,ok,
A17144.SZ,振威展览(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A16261.SZ,宇邦新材(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17017.SZ,渠道网络(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16231.SZ,日懋园林(IPO终止),主板,,0.0,中盘,价值,基础设施,ok,
A16319.SH,中国华融(IPO终止),主板,,0.0,大盘,价值,金融,ok,
A17145.SZ,华视娱乐(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A16299.SH,长威科技(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A16268.SZ,泰达新材(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A16270.SZ,扬子地板(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17148.SH,太平洋电缆(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17079.SZ,新大陆通信(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17146.SZ,乐寿集团(IPO终止),主板,,0.0,中盘,价值,消费,ok,
A16214.SH,吉人高新(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17153.SZ,浩淼科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17149.SZ,微创光电(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17155.SH,天元宠物(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A17152.SZ,明微电子(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17054.SZ,无端科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17039.SZ,万高药业(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17157.SH,纵横集团(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17043.SH,杰理科技(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17140.SZ,银河微电(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17173.SZ,奥迪威(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17180.SZ,达特照明(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17178.SZ,开心麻花(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17018.SZ,网银互联(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16259.SZ,新立基(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17181.SH,新巨丰(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A17191.SH,中和药业(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A17200.SH,富士莱(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A16330.SH,华达新材(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17198.SH,中视电传(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A17088.SZ,优科生物(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17163.SZ,天丰电源(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17201.SZ,井冈山旅游(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17204.SZ,阳光中科(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17002.SH,勋龙智造(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17203.SZ,凯金能源(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17215.SZ,思源兴业(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17081.SZ,科拓股份(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16321.SH,毛戈平(IPO终止),主板,,0.0,中盘,成长,消费,ok,
A17212.SH,赛特威尔(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17045.SH,润农节水(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17217.SH,华通能源(IPO终止),主板,,0.0,中盘,价值,基础设施,ok,
A17070.SZ,五方教育(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17222.SZ,康泰股份(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17071.SZ,比路电子(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17228.SZ,奇致激光(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A16334.SZ,森达电气(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17229.SZ,驱动人生(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17230.SZ,绿岸网络(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17236.SZ,金春股份(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17195.SZ,亿童文教(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17232.SZ,铁集股份(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17103.SZ,恒强科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17234.SZ,柠檬微趣(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17244.SZ,苏州规划(IPO终止),创业板,,0.0,小盘,成长,基础设施,ok,
A17249.SZ,龙创设计(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17239.SZ,创智和宇(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17049.SZ,中新网安(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17248.SZ,若宇检具(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17247.SZ,三江电子(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17004.SH,金丹科技(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17250.SZ,瑞华股份(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17126.SZ,力同科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17261.SZ,浙锚科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17086.SH,漫道金服(IPO终止),主板,,0.0,小盘,成长,金融,ok,
A17060.SZ,闽华电源(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17258.SZ,瑞联新材(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17073.SH,天益医疗(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17262.SZ,天堰科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17141.SZ,宝鸿精密(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17281.SH,晨光精工(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17108.SZ,煜邦电力(IPO终止),创业板,,0.0,小盘,成长,基础设施,ok,
A17276.SZ,通宝光电(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17298.SH,前程股份(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17299.SZ,中科鼎实(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17306.SH,外事旅游(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A17127.SZ,华智融(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17077.SZ,广联环境(IPO终止),创业板,,0.0,小盘,成长,基础设施,ok,
A17311.SH,华冠新材(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17275.SZ,生泰尔(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17197.SH,创鑫激光(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17307.SZ,伟康医疗(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17286.SH,中艺股份(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17177.SH,科佳股份(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17124.SH,新华扬(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17312.SH,德纳股份(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17317.SZ,赢康股份(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17324.SZ,大丰农商银行(IPO终止),主板,,0.0,小盘,价值,金融,ok,
A17139.SH,申昊科技(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17326.SZ,宇驰检测(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17336.SZ,菊乐股份(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A17318.SH,力邦合信(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17342.SZ,创美药业(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A17345.SZ,中国海装(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17340.SZ,扬瑞新材(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17346.SZ,鼎泰智能(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17341.SH,天大新材(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17129.SZ,企朋股份(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17061.SH,捷众科技(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A17133.SH,国科恒泰(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17057.SZ,腾远钴业(IPO终止),主板,,0.0,中盘,价值,周期,ok,
A17362.SH,恒威电池(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A17360.SH,赫基中国(IPO终止),主板,,0.0,中盘,成长,消费,ok,
A17162.SZ,申菱环境(IPO终止),创业板,,0.0,中盘,成长,制造,ok,
A17363.SZ,宏杉科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17151.SZ,大洋泊车(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17131.SH,奇瑞金融(IPO终止),主板,,0.0,大盘,价值,金融,ok,
A17374.SH,宁武新材(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17376.SH,荣成环科(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17378.SZ,三顺纳米(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17166.SZ,梅思泰克(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17379.SH,厦门农商行(IPO终止),主板,,0.0,中盘,价值,金融,ok,
A17386.SZ,新宇药业(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A18005.SZ,嘉曼服饰(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A17383.SZ,小狗电器(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17143.SZ,万达杰(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A18012.SH,车头制药(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A18006.SH,药都银行(IPO终止),主板,,0.0,小盘,价值,金融,ok,
A18009.SH,百洋医药(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A18013.SZ,警翼智能(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17253.SH,球冠电缆(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A18016.SZ,马鞍山行(IPO终止),主板,,0.0,小盘,价值,金融,ok,
A17192.SZ,铭丰股份(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17211.SH,鄂中生态(IPO终止),主板,,0.0,小盘,成长,基础设施,ok,
A18028.SH,小米集团(IPO终止),主板,,0.0,大盘,成长,科技,ok,
A17208.SH,才府玻璃(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A18036.SZ,铁将军(IPO终止),主板,,0.0,小盘,价值,制造,ok,
A17205.SH,旺成科技(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17199.SH,趣炫网络(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A18039.SH,景兴健护(IPO终止),主板,,0.0,小盘,成长,消费,ok,
A18057.SZ,华奥汽车(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A18062.SZ,中星技术(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17194.SZ,新城悦(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A18087.SZ,华航唯实(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A18065.SZ,粤运交通(IPO终止),主板,,0.0,中盘,价值,基础设施,ok,
A18099.SZ,聚合数据(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17150.SH,冠东股份(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A18060.SZ,天彦通信(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A18114.SH,昆山银行,主板,,0.0,小盘,价值,金融,ok,
A17218.SZ,同信通信(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17159.SH,德兴股份(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17269.SZ,安联锐视(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17134.SZ,安泰股份(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A18116.SH,航天精工(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A17165.SH,普旅股份(IPO终止),主板,,0.0,中盘,成长,消费,ok,
A18124.SH,兆物网络(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A17224.SH,吉林出版(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A17352.SZ,建通测绘(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A18024.SZ,麒麟网络(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17335.SZ,金瑞期货(IPO终止),主板,,0.0,中盘,价值,金融,ok,
A17268.SH,乐元素(IPO终止),主板,,0.0,大盘,成长,科技,ok,
A19002.SH,安翰科技(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A18130.SZ,灿星文化(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17348.SZ,一力制药(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A18131.SH,祥云股份(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A19019.SH,世纪空间(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19003.SH,和舰芯片(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17313.SZ,盛利维尔(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19005.SH,利元亨(IPO终止),科创板,,0.0,小盘,成长,制造,ok,
A18107.SZ,诺禾致源(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17283.SH,华朔股份(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A19040.SH,贝斯达(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19052.SH,博众精工(IPO终止),科创板,,0.0,小盘,成长,制造,ok,
A18127.SZ,弘成立业(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19085.SH,泰坦科技(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17207.SH,平原智能(IPO终止),主板,,0.0,大盘,成长,制造,ok,
A19013.SZ,广州农商银行(IPO终止),主板,,0.0,大盘,价值,金融,ok,
A19041.SZ,木瓜移动(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19077.SH,海天瑞声(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19074.SH,视联动力(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17354.SZ,双赢伟业(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19088.SH,诺康达(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19087.SH,国科环宇(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19061.SH,恒安嘉新(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17238.SZ,大可股份(IPO终止),主板,,0.0,大盘,价值,制造,ok,
A19118.SZ,汉迪移动(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19127.SH,百金股份(IPO终止),主板,,0.0,小盘,价值,周期,ok,
A19143.SH,连山科技(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19121.SH,博拉网络(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17226.SZ,流金岁月(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17266.SH,西子停车(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A17301.SH,晶丰明源(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A17365.SH,嘉禾生物(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A17361.SH,赛克思(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A19159.SZ,城市纵横(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19194.SH,华夏天信(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A19132.SH,运高股份(IPO终止),主板,,0.0,小盘,价值,基础设施,ok,
A17289.SZ,泰恩康(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17334.SH,超达装备(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A19197.SZ,展翠股份(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A19224.SZ,点众科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19254.SH,润弘制药(IPO终止),主板,,0.0,小盘,成长,制造,ok,
A19222.SZ,南海银行,主板,,0.0,大盘,价值,金融,ok,
A19169.SZ,周六福(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A18007.SZ,华清飞扬(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19235.SH,光通天下(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A17391.SZ,安达科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17216.SH,泛沃股份(IPO终止),主板,,0.0,中盘,成长,制造,ok,
A18017.SZ,奕瑞光(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17349.SZ,绿色家园(IPO终止),创业板,,0.0,小盘,成长,基础设施,ok,
A19321.SZ,族兴新材(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A19285.SH,苍穹数码(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A19328.SZ,晶华光电(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A17397.SZ,合力亿捷(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19332.SZ,星诺奇(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A19339.SZ,多想互动(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A17388.SH,长华化学(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A19341.SZ,顺德银行(IPO终止),主板,,0.0,中盘,价值,金融,ok,
A17271.SH,金房暖通(IPO终止),主板,,0.0,中盘,价值,制造,ok,
A19331.SZ,艾能聚(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19348.SZ,溜溜果园(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A19356.SZ,网进科技(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19342.SH,垦丰种业(IPO终止),主板,,0.0,小盘,价值,消费,ok,
A19353.SZ,红星美羚(IPO终止),创业板,,0.0,小盘,成长,消费,ok,
A19367.SZ,大成科创(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A17357.SZ,飞轮科技(IPO终止),主板,,0.0,中盘,成长,科技,ok,
A19389.SH,万联证券(IPO终止),主板,,0.0,中盘,价值,金融,ok,
A18025.SH,海安银行(IPO终止),主板,,0.0,大盘,价值,金融,ok,
A18070.SZ,鲁华泓锦(IPO终止),创业板,,0.0,小盘,成长,周期,ok,
A19371.SZ,中超股份(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A17399.SZ,宝兰德(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19414.SZ,新视云(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A19392.SZ,光大激光(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A19399.SZ,中联数据(IPO终止),创业板,,0.0,小盘,成长,科技,ok,
A18073.SH,雅迅网络(IPO终止),主板,,0.0,小盘,成长,科技,ok,
A18121.SZ,大运汽车(IPO终止),创业板,,0.0,小盘,成长,制造,ok,
A19422.SH,科隆新能(IPO终止),科创板,,0.0,小盘,成长,科技,ok,
A18001.SZ,协鑫智慧能源(IPO终止),主板,,0.0,中盘,成长,科技,ok,
